,File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
465879,oa_package/e5/4a/PMC3351429.tar.gz,Mol Vis. 2012 Apr 24; 18:1031-1039,PMC3351429,2012-05-19 20:56:10,22605915.0,CC BY
465880,oa_package/71/5c/PMC3351430.tar.gz,Mol Vis. 2012 May 3; 18:1156-1164,PMC3351430,2012-05-19 21:06:10,22605926.0,CC BY
465884,oa_package/cd/ff/PMC3351434.tar.gz,Mol Vis. 2012 May 6; 18:1189-1196,PMC3351434,2012-05-19 20:57:22,22605930.0,CC BY
465912,oa_package/38/47/PMC3351462.tar.gz,PLoS One. 2012 May 14; 7(5):e36759,PMC3351462,2018-03-29 20:49:28,22629329.0,CC BY
465966,oa_package/0b/d4/PMC3351614.tar.gz,Eur J Appl Physiol. 2012 Jun 14; 112(6):2213-2222,PMC3351614,2014-10-27 13:50:49,21997675.0,NO-CC CODE
466076,oa_package/c2/c9/PMC3351935.tar.gz,Eur J Med Res. 2009 Dec 14; 14(12):507-515,PMC3351935,2013-05-18 16:06:48,20149983.0,NO-CC CODE
466077,oa_package/83/69/PMC3351936.tar.gz,Eur J Med Res. 2009 Dec 14; 14(12):516-519,PMC3351936,2012-05-15 20:21:52,20149984.0,NO-CC CODE
466078,oa_package/ef/d9/PMC3351937.tar.gz,Eur J Med Res. 2009 Dec 14; 14(12):520-525,PMC3351937,2012-05-15 20:21:52,20149985.0,NO-CC CODE
466079,oa_package/45/e6/PMC3351938.tar.gz,Eur J Med Res. 2009 Dec 14; 14(12):526-531,PMC3351938,2013-01-16 11:15:28,20149986.0,NO-CC CODE
466080,oa_package/3a/58/PMC3351939.tar.gz,Eur J Med Res. 2009 Dec 14; 14(12):532-540,PMC3351939,2012-05-15 20:21:52,20149987.0,NO-CC CODE
466081,oa_package/81/5f/PMC3351940.tar.gz,Eur J Med Res. 2009 Dec 14; 14(12):541-546,PMC3351940,2012-05-15 20:21:52,20149988.0,NO-CC CODE
466082,oa_package/67/c1/PMC3351941.tar.gz,Eur J Med Res. 2009 Dec 14; 14(12):547-550,PMC3351941,2012-05-15 20:21:52,20149989.0,NO-CC CODE
466091,oa_package/ea/d5/PMC3351951.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):277-286,PMC3351951,2012-05-15 20:21:52,20696638.0,NO-CC CODE
466092,oa_package/00/93/PMC3351952.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):287-291,PMC3351952,2013-01-16 11:15:28,20696639.0,NO-CC CODE
466093,oa_package/70/5d/PMC3351953.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):292-296,PMC3351953,2013-01-16 11:15:28,20696640.0,NO-CC CODE
466094,oa_package/60/90/PMC3351954.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):297-302,PMC3351954,2013-01-16 11:15:28,20696641.0,NO-CC CODE
466095,oa_package/7e/32/PMC3351955.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):303-308,PMC3351955,2012-05-15 20:21:52,20696642.0,NO-CC CODE
466096,oa_package/2b/00/PMC3351956.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):309-313,PMC3351956,2013-03-28 10:18:52,20696643.0,NO-CC CODE
466097,oa_package/9f/53/PMC3351957.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):314-318,PMC3351957,2013-05-18 16:06:41,20696644.0,NO-CC CODE
466098,oa_package/9b/ce/PMC3351958.tar.gz,Eur J Med Res. 2010 Jul 26; 15(7):319-322,PMC3351958,2012-05-15 20:21:52,20696645.0,NO-CC CODE
466099,oa_package/56/0f/PMC3351959.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):47-54,PMC3351959,2013-01-16 11:15:28,19258212.0,NO-CC CODE
466100,oa_package/0b/60/PMC3351960.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):55-58,PMC3351960,2012-05-15 20:21:52,19258213.0,NO-CC CODE
466101,oa_package/f8/bf/PMC3351961.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):59-64,PMC3351961,2014-02-09 20:16:23,19258214.0,NO-CC CODE
466102,oa_package/90/52/PMC3351962.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):65-70,PMC3351962,2013-03-28 10:18:53,19258215.0,NO-CC CODE
466103,oa_package/d3/4e/PMC3351963.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):71-75,PMC3351963,2012-05-15 20:21:52,19258216.0,NO-CC CODE
466104,oa_package/e5/bb/PMC3351964.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):76-84,PMC3351964,2013-01-16 11:15:28,19258217.0,NO-CC CODE
466105,oa_package/cb/ac/PMC3351965.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):85-89,PMC3351965,2013-01-16 11:15:28,19258218.0,NO-CC CODE
466106,oa_package/25/24/PMC3351966.tar.gz,Eur J Med Res. 2009 Feb 18; 14(2):90-92,PMC3351966,2012-05-15 20:21:52,19258219.0,NO-CC CODE
466107,oa_package/7b/71/PMC3351967.tar.gz,Biomed Eng Online. 2012 Apr 25; 11:22,PMC3351967,2013-01-16 11:15:28,22531599.0,CC BY
466172,oa_package/a6/a4/PMC3352041.tar.gz,BMC Bioinformatics. 2012 Feb 22; 13:36,PMC3352041,2014-04-24 15:23:58,22356618.0,CC BY
466339,oa_package/08/0d/PMC3352240.tar.gz,Biomed Eng Online. 2012 Apr 10; 11:18,PMC3352240,2013-01-16 11:15:28,22490725.0,CC BY
466366,oa_package/69/97/PMC3352268.tar.gz,BMC Bioinformatics. 2012 Apr 23; 13:58,PMC3352268,2013-01-16 14:04:26,22524279.0,CC BY
466395,oa_package/41/ac/PMC3352308.tar.gz,Biomed Eng Online. 2012 Mar 20; 11:14,PMC3352308,2015-03-30 12:49:30,22429539.0,CC BY
466653,oa_package/b3/71/PMC3352622.tar.gz,J Biomed Biotechnol. 2012 May 6; 2012:308381,PMC3352622,2013-03-28 10:19:03,22619493.0,NO-CC CODE
466692,oa_package/23/88/PMC3352661.tar.gz,J Biomed Biotechnol. 2012 May 7; 2012:484869,PMC3352661,2013-03-28 10:19:04,22619495.0,NO-CC CODE
466702,oa_package/90/65/PMC3352688.tar.gz,Int J Nanomedicine. 2012 Apr 4; 7:1829-1840,PMC3352688,2012-07-09 09:33:10,22605932.0,NO-CC CODE
466703,oa_package/f7/c3/PMC3352689.tar.gz,Int J Nanomedicine. 2012 Apr 11; 7:1841-1850,PMC3352689,2013-01-16 11:15:28,22605933.0,NO-CC CODE
466704,oa_package/e1/22/PMC3352690.tar.gz,Int J Nanomedicine. 2012 Apr 11; 7:1851-1863,PMC3352690,2013-01-16 11:15:28,22605934.0,NO-CC CODE
466705,oa_package/41/88/PMC3352691.tar.gz,Int J Nanomedicine. 2012 Apr 10; 7:1865-1873,PMC3352691,2012-07-09 16:17:18,22605935.0,NO-CC CODE
466706,oa_package/2d/71/PMC3352692.tar.gz,Int J Nanomedicine. 2012 Apr 11; 7:1875-1890,PMC3352692,2014-02-09 20:19:59,22605936.0,NO-CC CODE
466707,oa_package/7d/61/PMC3352693.tar.gz,Int J Nanomedicine. 2012 Apr 10; 7:1891-1902,PMC3352693,2013-01-16 11:15:28,22605937.0,NO-CC CODE
466708,oa_package/b3/2e/PMC3352694.tar.gz,Int J Nanomedicine. 2012 Apr 11; 7:1921-1930,PMC3352694,2013-01-16 11:15:28,22605938.0,NO-CC CODE
466717,oa_package/7e/e3/PMC3352826.tar.gz,PLoS One. 2012 May 15; 7(5):e37001,PMC3352826,2018-03-29 20:49:59,22615868.0,CC BY
466719,oa_package/e0/08/PMC3352828.tar.gz,PLoS One. 2012 May 15; 7(5):e37088,PMC3352828,2018-03-15 04:59:12,22615902.0,CC BY
466720,oa_package/19/40/PMC3352829.tar.gz,PLoS One. 2012 May 15; 7(5):e36999,PMC3352829,2018-03-29 20:50:00,22615867.0,CC BY
466724,oa_package/42/dc/PMC3352846.tar.gz,PLoS One. 2012 May 15; 7(5):e37068,PMC3352846,2018-03-29 20:50:02,22615894.0,CC BY
466725,oa_package/e1/a3/PMC3352847.tar.gz,PLoS One. 2012 May 15; 7(5):e37049,PMC3352847,2018-03-29 20:50:05,22615886.0,CC0
466726,oa_package/38/47/PMC3352848.tar.gz,PLoS One. 2012 May 15; 7(5):e36903,PMC3352848,2018-03-29 20:50:08,22615840.0,CC BY
466727,oa_package/82/e3/PMC3352849.tar.gz,PLoS One. 2012 May 15; 7(5):e37036,PMC3352849,2018-03-29 20:50:10,22615882.0,CC BY
466728,oa_package/dd/20/PMC3352850.tar.gz,PLoS One. 2012 May 15; 7(5):e36958,PMC3352850,2018-03-29 20:50:12,22615855.0,CC BY
466730,oa_package/67/0b/PMC3352852.tar.gz,PLoS One. 2012 May 15; 7(5):e37016,PMC3352852,2018-03-29 20:50:10,22615876.0,CC BY
466731,oa_package/c5/12/PMC3352854.tar.gz,PLoS One. 2012 May 15; 7(5):e36970,PMC3352854,2018-03-15 05:00:16,22615860.0,CC BY
466733,oa_package/13/b7/PMC3352856.tar.gz,PLoS One. 2012 May 15; 7(5):e36991,PMC3352856,2018-03-29 20:50:15,22615864.0,CC BY
466734,oa_package/94/60/PMC3352857.tar.gz,PLoS One. 2012 May 15; 7(5):e37006,PMC3352857,2018-03-29 20:51:53,22615870.0,CC BY
466735,oa_package/38/7e/PMC3352858.tar.gz,PLoS One. 2012 May 15; 7(5):e36951,PMC3352858,2018-03-29 20:51:55,22615853.0,CC BY
466736,oa_package/49/bb/PMC3352859.tar.gz,PLoS One. 2012 May 15; 7(5):e36905,PMC3352859,2018-03-29 20:51:57,22615841.0,CC BY
466737,oa_package/c3/9a/PMC3352860.tar.gz,PLoS One. 2012 May 15; 7(5):e37009,PMC3352860,2018-03-29 20:51:58,22615872.0,CC BY
466739,oa_package/60/d1/PMC3352862.tar.gz,PLoS One. 2012 May 15; 7(5):e37090,PMC3352862,2018-03-29 20:51:59,22615903.0,CC BY
466741,oa_package/3d/9d/PMC3352864.tar.gz,PLoS One. 2012 May 15; 7(5):e36940,PMC3352864,2018-03-29 20:52:04,22615851.0,CC0
466743,oa_package/50/8b/PMC3352866.tar.gz,PLoS One. 2012 May 15; 7(5):e36981,PMC3352866,2018-03-13 20:14:01,22615862.0,CC0
466744,oa_package/2b/83/PMC3352867.tar.gz,Int J Nanomedicine. 2012 Mar 27; 7:1587-1597,PMC3352867,2013-01-16 11:15:28,22605931.0,NO-CC CODE
466745,oa_package/b3/d5/PMC3352868.tar.gz,PLoS One. 2012 May 15; 7(5):e36914,PMC3352868,2018-03-15 05:01:22,22615844.0,CC BY
466746,oa_package/ba/43/PMC3352869.tar.gz,PLoS One. 2012 May 15; 7(5):e37076,PMC3352869,2018-03-29 20:52:05,22615897.0,CC BY
466747,oa_package/18/b3/PMC3352870.tar.gz,PLoS One. 2012 May 15; 7(5):e36965,PMC3352870,2018-03-29 20:52:08,22615858.0,CC BY
466748,oa_package/79/09/PMC3352871.tar.gz,PLoS One. 2012 May 15; 7(5):e36998,PMC3352871,2018-03-29 20:52:10,22615866.0,CC BY
466749,oa_package/c0/00/PMC3352872.tar.gz,PLoS One. 2012 May 15; 7(5):e37129,PMC3352872,2018-03-29 20:52:10,22615918.0,CC BY
466755,oa_package/fc/7c/PMC3352878.tar.gz,PLoS One. 2012 May 15; 7(5):e37148,PMC3352878,2018-03-29 20:52:28,22615924.0,CC BY
466756,oa_package/55/60/PMC3352879.tar.gz,PLoS One. 2012 May 15; 7(5):e37091,PMC3352879,2018-03-15 05:02:18,22615904.0,CC BY
466758,oa_package/61/8d/PMC3352881.tar.gz,PLoS One. 2012 May 15; 7(5):e37140,PMC3352881,2018-03-15 05:02:58,22615921.0,CC BY
466765,oa_package/eb/c2/PMC3352888.tar.gz,PLoS One. 2012 May 15; 7(5):e37094,PMC3352888,2018-03-29 20:52:43,22615907.0,CC BY
466766,oa_package/10/a8/PMC3352890.tar.gz,PLoS One. 2012 May 15; 7(5):e37175,PMC3352890,2018-03-15 05:03:23,22615927.0,CC BY
466770,oa_package/45/10/PMC3352894.tar.gz,PLoS One. 2012 May 15; 7(5):e37125,PMC3352894,2018-03-29 20:53:01,22615917.0,CC BY
466772,oa_package/ae/4d/PMC3352896.tar.gz,PLoS One. 2012 May 15; 7(5):e37093,PMC3352896,2018-03-15 05:04:15,22615906.0,CC BY
466806,oa_package/28/69/PMC3352931.tar.gz,PLoS One. 2012 May 15; 7(5):e36884,PMC3352931,2018-03-29 20:54:09,22615833.0,CC BY
466810,oa_package/7c/63/PMC3352935.tar.gz,PLoS One. 2012 May 15; 7(5):e36872,PMC3352935,2018-03-29 20:54:11,22615830.0,CC BY
466811,oa_package/3d/c1/PMC3352936.tar.gz,PLoS One. 2012 May 15; 7(5):e36873,PMC3352936,2018-03-29 20:54:11,22615831.0,CC BY
466813,oa_package/5b/8c/PMC3352938.tar.gz,PLoS One. 2012 May 15; 7(5):e36870,PMC3352938,2018-03-29 20:54:22,22615829.0,CC BY
466817,oa_package/2a/b2/PMC3352942.tar.gz,PLoS One. 2012 May 15; 7(5):e36896,PMC3352942,2018-03-29 20:54:27,22615837.0,CC BY
466861,oa_package/6a/f0/PMC3353118.tar.gz,Oecologia. 2012 Jun 15; 169(2):293-305,PMC3353118,2013-01-16 11:15:28,22083284.0,NO-CC CODE
467004,oa_package/d0/1b/PMC3353288.tar.gz,ScientificWorldJournal. 2012 Apr 26; 2012:254091,PMC3353288,2017-07-07 12:42:30,22645417.0,CC BY
467148,oa_package/18/58/PMC3353483.tar.gz,ScientificWorldJournal. 2012 May 1; 2012:528593,PMC3353483,2017-07-07 12:47:01,22645427.0,CC BY
467155,oa_package/5d/a8/PMC3353493.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:568272,PMC3353493,2017-07-07 12:47:02,22645434.0,CC BY
467156,oa_package/1c/8d/PMC3353494.tar.gz,ScientificWorldJournal. 2012 May 1; 2012:532179,PMC3353494,2017-07-07 12:47:13,22645430.0,CC BY
467158,oa_package/d4/eb/PMC3353496.tar.gz,ScientificWorldJournal. 2012 May 1; 2012:529031,PMC3353496,2017-07-07 12:47:27,22645428.0,CC BY
467161,oa_package/98/da/PMC3353508.tar.gz,ScientificWorldJournal. 2012 May 1; 2012:543730,PMC3353508,2018-03-21 10:20:19,22645432.0,CC BY
467162,oa_package/7b/af/PMC3353509.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:571596,PMC3353509,2017-07-07 00:33:07,22645435.0,CC BY
467163,oa_package/4a/3f/PMC3353510.tar.gz,ScientificWorldJournal. 2012 May 1; 2012:539316,PMC3353510,2017-07-07 12:47:38,22645431.0,CC BY
467315,oa_package/4e/10/PMC3353727.tar.gz,PLoS One. 2012 May 16; 7(5):e36671,PMC3353727,2018-03-29 20:54:33,22629321.0,CC BY
467317,oa_package/0e/f0/PMC3353743.tar.gz,Aging Cell. 2012 Jun; 11(3):428-438,PMC3353743,2013-03-24 07:06:18,22268765.0,CC BY
467323,oa_package/37/d2/PMC3353834.tar.gz,BMC Bioinformatics. 2012 Jan 26; 13:15,PMC3353834,2012-05-16 20:20:58,22280360.0,CC BY
467367,oa_package/0e/0e/PMC3353882.tar.gz,PLoS One. 2012 May 16; 7(5):e37103,PMC3353882,2018-03-29 20:54:33,22615911.0,CC BY
467369,oa_package/bc/7a/PMC3353884.tar.gz,PLoS One. 2012 May 16; 7(5):e37098,PMC3353884,2018-03-29 20:54:37,22615909.0,CC BY
467370,oa_package/e0/e1/PMC3353885.tar.gz,PLoS One. 2012 May 16; 7(5):e37074,PMC3353885,2018-03-29 20:54:38,22615896.0,CC BY
467371,oa_package/1d/61/PMC3353886.tar.gz,PLoS One. 2012 May 16; 7(5):e37071,PMC3353886,2018-03-29 20:54:39,22615895.0,CC BY
467373,oa_package/e8/65/PMC3353888.tar.gz,PLoS One. 2012 May 16; 7(5):e37145,PMC3353888,2018-03-29 20:54:42,22615923.0,CC0
467376,oa_package/d3/49/PMC3353891.tar.gz,PLoS One. 2012 May 16; 7(5):e37110,PMC3353891,2018-03-29 20:54:44,22615912.0,CC BY
467377,oa_package/34/26/PMC3353892.tar.gz,PLoS One. 2012 May 16; 7(5):e37101,PMC3353892,2018-03-29 20:54:46,22615910.0,CC BY
467380,oa_package/a3/09/PMC3353895.tar.gz,PLoS One. 2012 May 16; 7(5):e37120,PMC3353895,2018-03-29 20:54:50,22615915.0,CC BY
467383,oa_package/00/06/PMC3353898.tar.gz,PLoS One. 2012 May 16; 7(5):e37086,PMC3353898,2018-03-15 05:11:38,22615900.0,CC BY
467385,oa_package/1d/45/PMC3353900.tar.gz,PLoS One. 2012 May 16; 7(5):e37083,PMC3353900,2018-03-29 20:54:55,22615898.0,CC BY
467386,oa_package/47/0f/PMC3353901.tar.gz,PLoS One. 2012 May 16; 7(5):e37162,PMC3353901,2018-03-29 20:54:56,22615926.0,CC BY
467387,oa_package/dd/27/PMC3353902.tar.gz,PLoS One. 2012 May 16; 7(5):e37118,PMC3353902,2018-03-29 20:54:58,22615914.0,CC BY
467388,oa_package/4e/56/PMC3353903.tar.gz,PLoS One. 2012 May 16; 7(5):e37087,PMC3353903,2018-03-29 20:55:16,22615901.0,CC BY
467389,oa_package/b4/a9/PMC3353904.tar.gz,PLoS One. 2012 May 16; 7(5):e37122,PMC3353904,2018-03-29 20:55:09,22615916.0,CC BY
467390,oa_package/e9/51/PMC3353905.tar.gz,PLoS One. 2012 May 16; 7(5):e37062,PMC3353905,2018-03-29 20:54:59,22615890.0,CC BY
467391,oa_package/20/da/PMC3353906.tar.gz,PLoS One. 2012 May 16; 7(5):e37063,PMC3353906,2018-03-29 20:55:07,22615891.0,CC BY
467392,oa_package/fb/d3/PMC3353907.tar.gz,PLoS One. 2012 May 16; 7(5):e37067,PMC3353907,2018-03-29 20:55:03,22615893.0,CC BY
467395,oa_package/18/b7/PMC3353910.tar.gz,PLoS One. 2012 May 16; 7(5):e37133,PMC3353910,2018-03-15 05:13:25,22615919.0,CC BY
467397,oa_package/12/21/PMC3353912.tar.gz,PLoS One. 2012 May 16; 7(5):e37084,PMC3353912,2018-03-15 05:13:47,22615899.0,CC BY
467398,oa_package/b7/05/PMC3353913.tar.gz,PLoS One. 2012 May 16; 7(5):e37096,PMC3353913,2018-03-29 20:55:18,22615908.0,CC BY
467400,oa_package/e7/49/PMC3353915.tar.gz,PLoS One. 2012 May 16; 7(5):e37176,PMC3353915,2018-03-13 20:35:01,22615928.0,CC BY
467438,oa_package/fa/61/PMC3353953.tar.gz,PLoS One. 2012 May 16; 7(5):e36925,PMC3353953,2018-03-15 05:18:26,22615846.0,CC BY
467439,oa_package/b0/90/PMC3353954.tar.gz,PLoS One. 2012 May 16; 7(5):e36960,PMC3353954,2018-03-15 05:18:49,22615856.0,CC BY
467440,oa_package/82/28/PMC3353955.tar.gz,PLoS One. 2012 May 16; 7(5):e37034,PMC3353955,2018-03-29 20:56:24,22615881.0,CC BY
467442,oa_package/8e/d7/PMC3353957.tar.gz,PLoS One. 2012 May 16; 7(5):e37012,PMC3353957,2018-03-15 05:19:30,22615874.0,CC BY
467445,oa_package/36/92/PMC3353960.tar.gz,PLoS One. 2012 May 16; 7(5):e36992,PMC3353960,2018-03-29 20:56:31,22615865.0,CC BY
467448,oa_package/ce/f2/PMC3353963.tar.gz,PLoS One. 2012 May 16; 7(5):e36895,PMC3353963,2018-03-15 05:20:15,22615836.0,CC BY
467449,oa_package/0e/ae/PMC3353964.tar.gz,PLoS One. 2012 May 16; 7(5):e36900,PMC3353964,2018-03-29 20:56:33,22615838.0,CC BY
467454,oa_package/5d/47/PMC3353969.tar.gz,PLoS One. 2012 May 16; 7(5):e36984,PMC3353969,2018-03-29 20:56:45,22615863.0,CC BY
467457,oa_package/d7/6b/PMC3353972.tar.gz,PLoS One. 2012 May 16; 7(5):e36972,PMC3353972,2018-03-15 05:21:16,22615861.0,CC0
467460,oa_package/8e/d6/PMC3353975.tar.gz,PLoS One. 2012 May 16; 7(5):e36877,PMC3353975,2018-03-29 20:56:50,22615832.0,CC BY
467461,oa_package/1b/21/PMC3353977.tar.gz,PLoS One. 2012 May 16; 7(5):e37053,PMC3353977,2018-03-29 20:56:52,22615887.0,CC BY
467462,oa_package/7b/36/PMC3353978.tar.gz,PLoS One. 2012 May 16; 7(5):e37008,PMC3353978,2018-03-13 20:41:02,22615871.0,CC BY
467463,oa_package/35/a2/PMC3353979.tar.gz,PLoS One. 2012 May 16; 7(5):e37022,PMC3353979,2018-03-29 20:56:53,22615879.0,CC BY
467465,oa_package/25/ba/PMC3353981.tar.gz,PLoS One. 2012 May 16; 7(5):e36893,PMC3353981,2018-03-29 20:56:56,22615835.0,CC BY
467466,oa_package/57/d0/PMC3353982.tar.gz,PLoS One. 2012 May 16; 7(5):e36968,PMC3353982,2018-03-29 20:57:04,22615859.0,CC BY
467467,oa_package/be/2b/PMC3353983.tar.gz,PLoS One. 2012 May 16; 7(5):e36902,PMC3353983,2018-03-29 20:57:08,22615839.0,CC BY
467468,oa_package/d5/50/PMC3353985.tar.gz,PLoS One. 2012 May 16; 7(5):e37026,PMC3353985,2018-03-29 20:57:12,22615880.0,CC BY
467472,oa_package/0b/04/PMC3353989.tar.gz,PLoS One. 2012 May 16; 7(5):e36949,PMC3353989,2018-03-29 20:57:22,22615852.0,CC BY
467473,oa_package/f0/db/PMC3353990.tar.gz,PLoS One. 2012 May 16; 7(5):e36956,PMC3353990,2018-03-29 20:57:25,22615854.0,CC BY
467475,oa_package/5f/78/PMC3353992.tar.gz,PLoS One. 2012 May 16; 7(5):e36932,PMC3353992,2018-03-29 20:57:32,22615850.0,CC BY
467477,oa_package/50/f3/PMC3353994.tar.gz,PLoS One. 2012 May 16; 7(5):e37061,PMC3353994,2018-03-29 20:57:35,22615889.0,CC BY
467478,oa_package/2b/e5/PMC3353995.tar.gz,PLoS One. 2012 May 16; 7(5):e36909,PMC3353995,2018-03-15 05:23:54,22615843.0,CC BY
467479,oa_package/85/f6/PMC3353996.tar.gz,PLoS One. 2012 May 16; 7(5):e36920,PMC3353996,2018-03-29 20:58:04,22629343.0,CC BY
467480,oa_package/1f/1b/PMC3353997.tar.gz,PLoS One. 2012 May 16; 7(5):e36907,PMC3353997,2018-03-29 20:58:08,22615842.0,CC BY
467740,oa_package/29/ff/PMC3354318.tar.gz,Arch Microbiol. 2012 Jun 8; 194(6):483-491,PMC3354318,2013-03-28 10:19:16,22228487.0,NO-CC CODE
467744,oa_package/b8/34/PMC3354322.tar.gz,Arch Microbiol. 2012 Jun 24; 194(6):427-437,PMC3354322,2013-01-16 11:15:28,22113351.0,NO-CC CODE
467746,oa_package/93/e5/PMC3354324.tar.gz,Arch Microbiol. 2012 Jun 25; 194(6):525-539,PMC3354324,2013-01-16 11:15:28,22273979.0,NO-CC CODE
467860,oa_package/0d/cf/PMC3354442.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:567327,PMC3354442,2018-03-21 10:25:48,22645433.0,CC BY
467868,oa_package/fd/c4/PMC3354450.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:650858,PMC3354450,2017-07-07 12:51:09,22645441.0,CC BY
467897,oa_package/1b/c5/PMC3354479.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:651275,PMC3354479,2017-07-07 12:51:21,22645442.0,CC BY
467950,oa_package/c3/26/PMC3354572.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:652496,PMC3354572,2017-07-07 00:48:52,22645443.0,CC BY
467954,oa_package/78/33/PMC3354579.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:652827,PMC3354579,2017-07-07 12:53:07,22645444.0,CC BY
468002,oa_package/8a/78/PMC3354678.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:287472,PMC3354678,2017-07-07 12:55:57,22645418.0,CC BY
468008,oa_package/24/89/PMC3354684.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:520865,PMC3354684,2017-07-07 12:56:55,22645426.0,CC BY
468025,oa_package/fd/7a/PMC3354717.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:909547,PMC3354717,2017-07-07 12:58:09,22645464.0,CC BY
468026,oa_package/1f/25/PMC3354718.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:913271,PMC3354718,2017-07-07 12:58:18,22645465.0,CC BY
468036,oa_package/af/f0/PMC3354744.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:914129,PMC3354744,2017-07-07 01:30:02,22645467.0,CC BY
468037,oa_package/79/75/PMC3354745.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:940541,PMC3354745,2018-03-21 10:27:56,22645474.0,CC BY
468039,oa_package/45/28/PMC3354747.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:981658,PMC3354747,2017-07-07 12:59:23,22645499.0,CC BY
468040,oa_package/36/d6/PMC3354748.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:978036,PMC3354748,2017-07-07 12:59:38,22645494.0,CC BY
468041,oa_package/69/7e/PMC3354749.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:926310,PMC3354749,2018-03-21 10:28:05,22645470.0,CC BY
468042,oa_package/a0/a4/PMC3354750.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:957212,PMC3354750,2017-07-07 12:59:17,22645481.0,CC BY
468043,oa_package/05/88/PMC3354751.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:967407,PMC3354751,2018-03-21 10:28:10,22645484.0,CC BY
468045,oa_package/bd/e5/PMC3354753.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:978917,PMC3354753,2017-07-07 12:59:41,22645495.0,CC BY
468046,oa_package/19/aa/PMC3354754.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:983528,PMC3354754,2017-07-07 12:59:53,22645502.0,CC BY
468047,oa_package/a3/96/PMC3354755.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:948469,PMC3354755,2017-07-06 17:26:55,22645479.0,CC BY
468048,oa_package/c0/27/PMC3354756.tar.gz,ScientificWorldJournal. 2012 May 3; 2012:941906,PMC3354756,2017-07-07 13:00:19,22645477.0,CC BY
468049,oa_package/39/84/PMC3354757.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:987645,PMC3354757,2017-07-07 13:00:03,22645504.0,CC BY
468050,oa_package/92/bd/PMC3354758.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:982594,PMC3354758,2017-07-07 13:00:13,22645500.0,CC BY
468054,oa_package/b8/b0/PMC3354774.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:951870,PMC3354774,2018-03-21 10:28:15,22645480.0,CC BY
468055,oa_package/0f/d5/PMC3354776.tar.gz,ScientificWorldJournal. 2012 May 1; 2012:490968,PMC3354776,2017-07-07 13:00:41,22645425.0,CC BY
468056,oa_package/9b/03/PMC3354777.tar.gz,ScientificWorldJournal. 2012 May 1; 2012:605610,PMC3354777,2018-03-21 10:28:27,22645438.0,CC BY
468057,oa_package/bd/65/PMC3354778.tar.gz,ScientificWorldJournal. 2012 May 2; 2012:627607,PMC3354778,2017-07-07 13:00:30,22645439.0,CC BY
468197,oa_package/6e/2f/PMC3355000.tar.gz,Biomed Eng Online. 2012 Apr 17; 11:21,PMC3355000,2013-01-16 11:15:28,22510474.0,CC BY
468293,oa_package/5d/a3/PMC3355097.tar.gz,PLoS One. 2012 May 17; 7(5):e36922,PMC3355097,2018-03-15 05:24:16,22615845.0,CC BY
468308,oa_package/19/e5/PMC3355112.tar.gz,PLoS One. 2012 May 17; 7(5):e37143,PMC3355112,2018-03-29 20:58:52,22615922.0,CC BY
468312,oa_package/9f/7a/PMC3355116.tar.gz,PLoS One. 2012 May 17; 7(5):e37151,PMC3355116,2018-03-15 05:25:39,22615925.0,CC BY
